age,campaign,pdays,emp.var.rate,cons.conf.idx,euribor3m,nr.employed,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,poutcome_n
49,6,999,1.4,-42.7,4.958,5228.1,1,1,1,0,1,0,1,0
27,4,999,1.1,-36.4,4.857,5191.0,3,1,3,0,1,0,0,0
32,2,999,1.4,-42.7,4.962,5228.1,3,1,0,0,0,0,1,0
26,2,999,-1.8,-46.2,1.354,5099.1,2,1,5,0,1,0,0,0
41,2,999,-1.8,-47.1,1.479,5099.1,2,0,2,0,0,0,1,0
28,1,999,1.4,-41.8,4.959,5228.1,2,0,5,0,0,0,0,0
31,1,999,1.4,-36.1,4.964,5228.1,2,0,5,0,1,1,1,0
41,2,999,-0.1,-42.0,4.12,5195.8,3,0,2,0,1,0,1,0
34,1,999,1.4,-36.1,4.964,5228.1,2,0,5,0,0,0,1,0
38,4,999,1.4,-36.1,4.964,5228.1,2,2,5,0,1,0,1,0
32,3,999,-1.8,-47.1,1.405,5099.1,1,0,1,0,0,0,1,0
46,2,999,1.4,-36.1,4.963,5228.1,1,0,5,0,1,0,1,0
36,2,999,-1.8,-47.1,1.423,5099.1,3,0,0,0,0,0,1,0
30,3,999,-1.8,-34.8,0.646,5008.7,6,0,5,0,1,0,1,0
44,1,3,-2.9,-31.4,0.873,5076.2,7,0,1,0,1,0,1,1
41,2,999,1.1,-36.4,4.855,5191.0,6,1,5,0,0,0,0,0
28,1,999,-1.8,-46.2,1.291,5099.1,3,0,0,0,0,1,1,0
36,1,999,-2.9,-40.8,1.26,5076.2,2,0,5,0,0,0,1,0
64,4,999,-1.8,-47.1,1.405,5099.1,5,0,5,0,0,0,1,0
50,4,999,1.4,-36.1,4.962,5228.1,2,0,1,0,1,1,1,0
41,5,999,1.4,-36.1,4.962,5228.1,2,0,5,0,0,0,1,0
47,2,999,1.4,-36.1,4.963,5228.1,2,0,5,0,0,1,1,0
34,1,999,-2.9,-31.4,0.881,5076.2,2,0,5,0,0,0,1,0
43,2,999,-0.1,-42.0,4.191,5195.8,2,0,5,0,1,0,1,0
54,1,999,-1.8,-46.2,1.264,5099.1,2,1,5,0,0,0,1,0
33,1,999,1.4,-41.8,4.967,5228.1,2,1,5,0,1,0,0,0
35,1,999,-3.4,-29.8,0.753,5017.5,4,0,4,0,1,0,1,0
50,1,999,-2.9,-31.4,0.883,5076.2,3,0,5,0,1,0,1,0
64,1,3,-1.1,-50.8,1.048,4963.6,2,0,5,0,0,0,1,1
57,2,999,-0.1,-42.0,4.153,5195.8,3,0,4,0,0,0,1,0
48,4,999,1.4,-36.1,4.965,5228.1,2,0,4,0,0,0,1,0
31,5,999,1.4,-42.7,4.962,5228.1,3,0,3,0,1,0,1,0
28,3,999,1.1,-36.4,4.856,5191.0,2,0,1,0,0,0,0,0
41,1,999,-0.1,-42.0,4.12,5195.8,2,0,5,0,1,0,1,0
55,1,9,-1.7,-40.3,0.802,4991.6,2,0,1,0,0,0,0,1
55,1,999,-2.9,-31.4,0.825,5076.2,9,2,3,0,1,0,1,0
52,5,999,-1.8,-47.1,1.406,5099.1,3,0,2,0,0,0,1,0
29,2,999,-0.1,-42.0,4.076,5195.8,2,1,1,0,1,0,1,0
33,9,999,-1.8,-46.2,1.25,5099.1,3,0,3,0,0,0,0,0
35,2,999,1.1,-36.4,4.858,5191.0,3,1,3,0,0,0,0,0
36,1,999,-2.9,-40.8,1.26,5076.2,4,0,3,0,1,0,1,0
37,6,999,1.4,-36.1,4.964,5228.1,0,0,0,0,1,0,1,0
30,2,999,1.1,-36.4,4.86,5191.0,2,0,5,0,1,0,0,0
56,1,999,1.1,-36.4,4.857,5191.0,9,0,5,0,1,0,0,0
58,1,999,1.4,-36.1,4.964,5228.1,4,0,1,0,1,0,1,0
31,3,999,1.4,-36.1,4.965,5228.1,1,1,5,0,1,0,1,0
52,2,999,-0.1,-42.0,4.191,5195.8,6,2,5,0,1,0,1,0
34,2,999,1.1,-36.4,4.857,5191.0,3,0,2,0,0,0,0,0
37,2,999,1.1,-36.4,4.856,5191.0,1,0,1,0,1,0,0,0
44,3,999,-0.1,-42.0,4.12,5195.8,1,0,1,0,0,0,1,0
30,4,999,1.4,-41.8,4.958,5228.1,4,1,4,0,1,0,0,0
32,1,999,1.4,-36.1,4.966,5228.1,2,0,5,0,0,0,1,0
25,2,999,1.4,-41.8,4.962,5228.1,3,1,3,0,0,0,0,0
51,3,999,1.4,-42.7,4.962,5228.1,1,0,1,0,1,0,0,0
42,14,999,1.4,-42.7,4.968,5228.1,8,0,5,0,1,0,0,0
53,2,999,1.1,-36.4,4.857,5191.0,4,0,4,0,1,1,0,0
32,1,999,1.1,-36.4,4.857,5191.0,1,1,3,0,1,0,0,0
33,2,3,-3.4,-30.1,0.715,5017.5,2,0,5,0,1,0,1,1
45,1,999,1.4,-36.1,4.964,5228.1,2,1,5,0,0,0,1,0
52,2,999,1.4,-36.1,4.965,5228.1,3,0,0,0,1,0,1,0
64,1,999,-2.9,-31.4,0.849,5076.2,5,0,5,0,0,0,1,0
43,2,999,1.4,-42.7,4.961,5228.1,7,2,3,0,1,0,1,0
48,2,999,-3.4,-26.9,0.722,5017.5,4,0,1,0,1,0,1,0
34,5,999,1.4,-42.7,4.96,5228.1,4,1,5,0,0,1,1,0
51,3,999,1.4,-42.7,4.961,5228.1,0,0,3,0,0,0,1,0
35,2,999,1.4,-41.8,4.864,5228.1,3,0,3,0,0,0,0,0
33,1,999,1.4,-36.1,4.968,5228.1,2,0,5,0,0,0,1,0
34,3,999,-1.1,-37.5,0.882,4963.6,7,0,5,0,0,0,1,0
43,10,999,1.1,-36.4,4.86,5191.0,2,0,5,0,1,0,0,0
41,1,999,-2.9,-31.4,0.873,5076.2,3,0,3,0,0,0,1,0
48,3,999,1.4,-41.8,4.864,5228.1,2,2,1,0,0,0,0,0
30,1,999,1.1,-36.4,4.856,5191.0,1,0,1,0,1,0,0,0
52,1,999,1.1,-36.4,4.857,5191.0,1,1,1,0,0,0,0,0
48,6,999,1.4,-41.8,4.864,5228.1,3,0,4,0,0,0,0,0
34,2,999,-1.8,-47.1,1.445,5099.1,1,0,1,0,0,0,1,0
32,1,999,1.1,-36.4,4.857,5191.0,9,0,1,0,1,0,0,0
40,2,999,-1.8,-47.1,1.405,5099.1,2,1,5,0,1,1,1,0
56,8,999,1.4,-42.7,4.962,5228.1,2,1,3,0,0,1,1,0
40,1,999,1.4,-42.7,4.962,5228.1,3,1,4,0,1,0,1,0
51,1,999,1.4,-41.8,4.967,5228.1,4,0,4,0,1,0,0,0
45,1,999,1.4,-42.7,4.962,5228.1,8,0,3,0,1,1,1,0
34,2,999,-1.8,-46.2,1.313,5099.1,6,1,5,0,1,0,1,0
30,2,999,-0.1,-42.0,4.021,5195.8,2,1,5,0,1,0,1,0
48,9,999,1.4,-36.1,4.964,5228.1,2,0,5,0,1,0,1,0
34,2,8,-1.8,-47.1,1.365,5099.1,4,0,5,0,1,0,1,1
41,1,999,1.4,-36.1,4.97,5228.1,4,0,5,0,1,0,1,0
32,1,999,-1.8,-46.2,1.327,5099.1,7,1,5,0,0,0,1,0
33,1,999,-1.8,-47.1,1.498,5099.1,6,1,5,0,1,1,1,0
41,1,999,1.4,-41.8,4.962,5228.1,4,1,4,0,1,0,0,0
42,2,999,1.4,-42.7,4.957,5228.1,4,0,1,0,0,0,1,0
67,1,999,-2.9,-31.4,0.884,5076.2,5,0,4,0,1,1,1,0
42,2,999,1.4,-42.7,4.96,5228.1,9,0,1,0,1,0,1,0
29,2,999,-1.8,-34.8,0.652,5008.7,3,1,4,0,0,1,1,0
49,2,999,1.1,-36.4,4.856,5191.0,3,0,0,0,0,0,0,0
40,1,999,1.4,-36.1,4.965,5228.1,2,1,1,0,1,0,1,0
44,1,999,1.4,-41.8,4.961,5228.1,3,0,4,0,0,0,0,0
47,3,999,-1.7,-40.3,0.896,4991.6,2,0,5,0,1,1,1,0
35,2,999,-1.8,-46.2,1.281,5099.1,1,1,1,0,0,0,0,0
57,2,999,-1.8,-34.8,0.636,5008.7,3,0,3,0,0,0,1,0
48,1,999,1.4,-36.1,4.968,5228.1,2,1,5,0,1,0,1,0
57,1,3,-3.4,-30.1,0.715,5017.5,2,0,1,0,1,0,1,1
29,1,999,-0.1,-42.0,4.076,5195.8,6,0,5,0,1,0,1,0
34,15,999,1.4,-36.1,4.964,5228.1,2,2,1,0,1,0,1,0
51,1,999,-1.8,-46.2,1.334,5099.1,9,1,3,0,0,0,1,0
23,2,999,-1.8,-46.2,1.27,5099.1,10,1,1,0,0,0,1,0
39,2,999,1.1,-36.4,4.857,5191.0,1,0,1,0,0,0,0,0
41,4,999,1.4,-41.8,4.961,5228.1,2,0,5,0,1,1,0,0
58,1,999,-1.8,-34.6,0.64,5008.7,0,1,4,0,0,1,1,0
33,2,999,-0.1,-42.0,4.191,5195.8,10,1,5,0,0,0,1,0
52,2,999,1.4,-42.7,4.966,5228.1,5,2,4,0,0,0,0,0
25,6,999,-2.9,-40.8,1.235,5076.2,10,1,5,0,0,1,0,0
53,1,999,1.4,-41.8,4.959,5228.1,3,0,0,0,1,0,0,0
36,3,999,1.1,-36.4,4.857,5191.0,2,0,5,0,1,0,0,0
54,2,999,1.1,-36.4,4.857,5191.0,6,2,5,0,1,0,0,0
47,5,999,-3.0,-33.0,0.717,5023.5,2,0,5,0,1,1,1,0
31,3,999,1.4,-36.1,4.963,5228.1,2,0,5,0,0,0,1,0
33,3,999,1.1,-36.4,4.86,5191.0,2,0,5,0,1,0,0,0
33,1,999,-1.8,-47.1,1.405,5099.1,4,0,4,0,1,0,1,0
37,3,999,1.4,-42.7,4.96,5228.1,4,1,5,0,1,0,1,0
34,1,999,-1.8,-46.2,1.334,5099.1,4,2,4,0,1,0,0,0
40,2,999,1.4,-42.7,4.962,5228.1,3,0,0,0,1,0,1,0
35,2,999,1.1,-36.4,4.857,5191.0,3,0,2,0,0,0,0,0
45,2,999,1.4,-42.7,4.962,5228.1,3,2,3,0,1,0,1,0
48,2,999,1.4,-36.1,4.97,5228.1,3,0,3,0,1,0,1,0
43,1,999,-1.8,-46.2,1.281,5099.1,3,0,0,0,0,1,1,0
36,2,999,-0.1,-42.0,4.153,5195.8,0,2,0,0,1,0,1,0
35,4,999,1.4,-36.1,4.964,5228.1,2,1,5,0,1,0,1,0
41,2,999,1.4,-42.7,4.962,5228.1,4,2,4,0,1,0,1,0
39,5,999,-1.8,-46.2,1.354,5099.1,2,0,1,0,0,0,1,0
41,12,999,1.4,-41.8,4.865,5228.1,6,2,5,0,0,0,0,0
35,2,999,1.1,-36.4,4.858,5191.0,3,0,3,0,0,0,0,0
52,1,999,-1.8,-47.1,1.415,5099.1,9,0,5,0,1,0,1,0
29,2,999,-0.1,-42.0,4.12,5195.8,6,0,3,0,0,0,1,0
59,1,999,1.4,-36.1,4.963,5228.1,2,0,1,0,1,0,1,0
32,1,999,-1.8,-47.1,1.445,5099.1,4,1,5,0,0,0,1,0
45,1,999,-1.8,-47.1,1.405,5099.1,8,1,3,0,1,0,1,0
47,1,999,1.4,-41.8,4.865,5228.1,6,2,5,0,1,1,0,0
37,3,999,1.1,-36.4,4.857,5191.0,2,1,5,0,0,0,0,0
46,1,999,-1.8,-47.1,1.365,5099.1,1,0,1,0,0,0,1,0
52,2,999,-0.1,-42.0,4.191,5195.8,6,0,5,0,1,1,1,0
37,1,999,1.4,-41.8,4.866,5228.1,4,0,1,0,1,0,0,0
41,2,999,1.1,-36.4,4.856,5191.0,6,0,1,0,0,1,0,0
42,1,999,-1.8,-46.2,1.266,5099.1,2,0,5,0,0,0,1,0
28,1,999,-1.7,-38.3,0.899,4991.6,7,1,3,0,0,1,1,0
33,2,999,1.4,-36.1,4.964,5228.1,4,0,5,0,0,0,1,0
62,1,6,-3.4,-26.9,0.724,5017.5,5,0,1,0,0,0,1,1
33,1,999,-1.8,-46.2,1.291,5099.1,4,1,4,0,1,0,1,0
30,1,999,1.4,-41.8,4.967,5228.1,2,0,5,0,0,0,0,0
59,1,999,-1.1,-49.5,0.977,4963.6,1,0,5,0,1,0,1,0
32,2,999,1.4,-42.7,4.966,5228.1,1,0,1,0,1,0,0,0
48,1,999,-1.8,-46.2,1.327,5099.1,2,2,5,0,1,0,1,0
26,3,999,-1.8,-46.2,1.281,5099.1,1,1,1,0,1,0,0,0
26,1,999,1.1,-36.4,4.864,5191.0,4,0,2,0,1,0,0,0
28,3,999,1.4,-42.7,4.962,5228.1,2,1,5,0,1,0,1,0
37,1,999,1.4,-41.8,4.865,5228.1,1,0,1,0,0,0,0,0
29,2,3,-1.7,-39.8,0.715,4991.6,2,1,5,0,1,0,0,1
58,1,999,1.1,-36.4,4.856,5191.0,3,0,5,0,1,0,0,0
26,1,999,-2.9,-31.4,0.861,5076.2,2,1,5,0,1,0,1,0
49,3,999,1.1,-36.4,4.86,5191.0,2,2,1,0,0,0,0,0
27,2,6,-3.4,-29.8,0.77,5017.5,2,0,5,0,1,0,1,0
28,1,999,1.1,-36.4,4.858,5191.0,1,1,1,0,1,0,0,0
43,1,999,-1.8,-47.1,1.405,5099.1,6,0,5,0,1,1,1,0
29,2,999,-1.8,-46.2,1.266,5099.1,1,1,1,0,0,0,1,0
41,3,999,-1.8,-47.1,1.405,5099.1,4,0,4,0,1,1,1,0
27,6,999,1.4,-42.7,4.957,5228.1,2,0,1,0,1,0,0,0
35,1,999,-1.8,-47.1,1.405,5099.1,4,0,5,0,0,0,1,0
27,1,999,-1.8,-46.2,1.266,5099.1,2,0,1,0,1,1,1,0
32,1,999,-0.1,-42.0,4.076,5195.8,3,1,0,0,0,0,1,0
31,1,999,1.4,-36.1,4.965,5228.1,2,0,5,0,0,0,1,0
31,2,999,-1.8,-40.0,0.692,5008.7,7,1,1,0,0,0,1,0
41,8,999,1.4,-36.1,4.964,5228.1,4,0,4,0,1,0,1,0
47,2,999,-1.8,-46.2,1.299,5099.1,2,1,1,0,0,0,1,0
52,3,999,1.1,-36.4,4.857,5191.0,4,0,4,0,1,0,0,0
32,1,999,-3.4,-30.1,0.72,5017.5,2,0,1,0,1,0,1,0
34,3,999,-1.8,-46.2,1.281,5099.1,7,1,1,0,1,0,1,0
28,1,999,1.1,-36.4,4.858,5191.0,8,0,4,0,0,0,0,0
39,5,999,1.1,-36.4,4.857,5191.0,3,0,3,0,0,0,0,0
40,3,999,1.4,-42.7,4.962,5228.1,9,0,5,0,0,0,1,0
52,1,999,1.1,-36.4,4.856,5191.0,4,0,1,0,1,0,0,0
55,1,999,-1.8,-47.1,1.405,5099.1,1,0,1,0,1,1,1,0
41,1,999,1.4,-42.7,4.963,5228.1,9,2,4,0,1,0,1,0
27,5,999,1.4,-42.7,4.962,5228.1,3,1,0,0,1,0,1,0
31,2,999,-2.9,-31.4,0.879,5076.2,3,1,5,0,0,0,1,0
54,10,999,1.4,-41.8,4.864,5228.1,2,0,5,0,1,0,0,0
31,1,999,1.4,-41.8,4.959,5228.1,3,0,2,0,0,0,0,0
37,1,999,-2.9,-31.4,0.851,5076.2,10,1,5,0,0,0,1,0
31,2,999,-0.1,-42.0,4.076,5195.8,2,1,5,0,1,1,0,0
28,1,999,1.4,-42.7,4.962,5228.1,1,0,1,0,1,1,0,0
37,3,999,1.4,-36.1,4.964,5228.1,4,1,5,0,1,0,1,0
29,1,999,-0.1,-42.0,4.076,5195.8,3,1,3,0,1,0,1,0
34,1,999,1.1,-36.4,4.856,5191.0,3,0,0,0,0,0,0,0
29,6,999,-1.8,-46.2,1.25,5099.1,2,0,2,0,1,0,1,0
33,2,999,-1.7,-39.8,0.739,4991.6,6,1,5,0,1,0,1,0
35,3,999,-1.8,-46.2,1.281,5099.1,3,0,2,0,0,0,0,0
45,1,999,-1.8,-46.2,1.291,5099.1,2,0,5,0,1,1,1,0
37,3,999,1.4,-41.8,4.959,5228.1,1,0,1,0,1,0,0,0
55,1,999,1.1,-36.4,4.856,5191.0,7,0,0,0,1,0,0,0
35,3,999,1.4,-41.8,4.96,5228.1,3,2,3,0,0,0,0,0
57,2,999,-0.1,-42.0,4.076,5195.8,6,0,4,0,1,0,1,0
51,9,999,1.1,-36.4,4.864,5191.0,3,0,2,0,1,0,0,0
32,1,999,1.4,-36.1,4.966,5228.1,4,0,1,0,1,0,1,0
52,1,999,-1.8,-46.2,1.259,5099.1,7,1,0,0,1,0,1,0
37,1,999,1.4,-42.7,4.96,5228.1,3,1,2,0,1,1,1,0
37,3,999,1.4,-41.8,4.959,5228.1,6,1,5,0,0,0,0,0
54,1,999,-1.8,-46.2,1.25,5099.1,5,2,5,0,1,1,1,0
29,2,999,-3.0,-33.0,0.709,5023.5,4,1,5,0,1,0,1,0
36,1,999,1.1,-36.4,4.857,5191.0,2,0,5,0,0,0,0,0
29,17,999,1.4,-41.8,4.959,5228.1,7,1,5,0,0,0,0,0
31,6,999,1.4,-41.8,4.959,5228.1,4,0,4,0,0,1,0,0
40,1,999,-0.1,-42.0,4.076,5195.8,6,1,5,0,0,0,1,0
46,1,999,1.4,-41.8,4.962,5228.1,3,0,0,0,0,0,0,0
35,2,999,-1.8,-46.2,1.25,5099.1,3,0,2,0,0,0,1,0
44,4,999,-0.1,-42.0,4.021,5195.8,9,0,5,0,1,0,1,0
41,3,999,1.4,-42.7,4.957,5228.1,3,0,0,0,1,0,1,0
42,2,999,-0.1,-42.0,4.153,5195.8,8,2,5,0,1,0,1,0
42,1,999,1.4,-41.8,4.961,5228.1,3,2,1,0,0,0,0,0
36,2,999,-1.8,-47.1,1.405,5099.1,4,2,4,0,0,0,1,0
37,1,999,1.4,-42.7,4.957,5228.1,3,0,3,0,1,0,1,0
52,17,999,1.4,-41.8,4.961,5228.1,2,0,0,0,0,1,0,0
52,2,999,-1.8,-47.1,1.405,5099.1,2,0,5,0,1,0,1,0
36,2,999,-1.8,-46.2,1.327,5099.1,4,2,4,0,1,0,1,0
37,1,999,1.1,-36.4,4.859,5191.0,3,0,1,0,0,0,0,0
30,2,999,1.4,-36.1,4.965,5228.1,2,1,5,0,0,0,1,0
48,6,999,1.4,-42.7,4.968,5228.1,4,0,4,0,0,1,0,0
34,1,999,-1.8,-46.2,1.344,5099.1,3,0,5,0,1,0,1,0
32,3,999,1.1,-36.4,4.856,5191.0,3,0,3,0,1,0,0,0
42,1,999,1.1,-36.4,4.859,5191.0,3,0,0,0,1,0,0,0
28,1,4,-2.9,-31.4,0.881,5076.2,2,1,5,0,0,0,1,1
37,16,999,1.4,-41.8,4.864,5228.1,7,0,4,0,0,0,0,0
67,3,999,-3.4,-30.1,0.714,5017.5,5,0,0,0,1,0,1,0
51,3,999,1.4,-42.7,4.957,5228.1,2,0,1,0,1,0,1,0
32,5,999,1.4,-36.1,4.965,5228.1,7,0,5,0,1,0,1,0
27,1,999,-1.8,-47.1,1.41,5099.1,1,1,5,0,1,0,1,0
58,1,999,1.4,-42.7,4.962,5228.1,3,0,0,0,1,0,1,0
73,1,999,-1.7,-38.3,0.904,4991.6,5,2,0,0,1,0,0,0
54,1,999,1.1,-36.4,4.856,5191.0,1,0,5,0,0,0,0,0
41,3,999,1.4,-42.7,4.962,5228.1,3,0,1,0,1,1,1,0
38,1,999,1.4,-36.1,4.964,5228.1,8,0,3,0,0,0,1,0
41,1,999,1.4,-42.7,4.963,5228.1,1,2,1,0,0,0,1,0
36,1,3,-1.1,-37.5,0.879,4963.6,7,1,1,0,1,0,1,1
43,3,999,1.1,-36.4,4.857,5191.0,3,1,5,0,0,0,0,0
46,2,999,1.4,-42.7,4.961,5228.1,4,1,4,0,0,0,1,0
49,1,999,1.1,-36.4,4.864,5191.0,3,0,0,0,1,1,0,0
22,3,999,1.4,-42.7,4.963,5228.1,7,1,1,0,0,0,0,0
24,6,999,-1.8,-46.2,1.27,5099.1,6,1,5,0,0,0,1,0
41,2,999,-1.8,-46.2,1.27,5099.1,3,0,3,0,1,1,1,0
36,1,999,1.1,-36.4,4.856,5191.0,3,0,3,0,0,0,0,0
23,1,999,1.4,-42.7,4.961,5228.1,3,1,3,0,1,0,1,0
25,5,999,1.4,-42.7,4.963,5228.1,3,0,3,0,0,0,1,0
36,1,999,1.1,-36.4,4.857,5191.0,3,0,5,0,1,1,0,0
39,1,999,-1.8,-34.6,0.646,5008.7,6,0,5,0,0,0,0,0
45,3,999,1.4,-36.1,4.963,5228.1,4,1,5,0,0,0,1,0
35,3,999,1.4,-41.8,4.959,5228.1,3,0,3,0,0,0,0,0
23,2,999,1.4,-42.7,4.958,5228.1,1,1,1,0,0,0,1,0
48,1,999,-1.8,-47.1,1.365,5099.1,4,2,5,0,1,0,1,0
39,3,999,1.4,-41.8,4.959,5228.1,3,0,0,0,0,0,0,0
36,3,999,1.1,-36.4,4.858,5191.0,3,1,3,0,0,0,0,0
37,2,999,-1.8,-46.2,1.259,5099.1,0,1,5,0,0,0,1,0
28,1,999,-0.1,-42.0,4.12,5195.8,8,0,5,0,1,0,0,0
36,2,999,1.1,-36.4,4.857,5191.0,1,0,1,0,1,0,0,0
36,1,999,1.4,-36.1,4.963,5228.1,2,2,5,0,1,0,1,0
37,3,999,-1.8,-46.2,1.244,5099.1,2,0,1,0,0,0,1,0
59,1,6,-1.7,-39.8,0.72,4991.6,7,0,0,0,1,0,1,1
33,2,999,1.1,-36.4,4.857,5191.0,2,0,5,0,0,0,0,0
36,1,999,1.1,-36.4,4.857,5191.0,3,0,3,0,1,1,0,0
36,1,3,-2.9,-40.8,1.262,5076.2,2,0,5,0,1,1,1,1
24,1,999,-3.4,-26.9,0.72,5017.5,3,0,3,0,1,0,1,0
26,10,999,-1.8,-46.2,1.25,5099.1,9,0,4,0,0,0,0,0
59,2,999,1.4,-41.8,4.955,5228.1,5,0,3,0,0,1,0,0
31,5,999,-1.8,-47.1,1.405,5099.1,3,1,3,0,0,0,1,0
49,1,999,1.4,-36.1,4.964,5228.1,2,2,5,0,0,0,1,0
35,4,999,1.4,-41.8,4.962,5228.1,2,0,5,0,1,0,0,0
31,1,999,-1.8,-46.2,1.299,5099.1,4,1,5,0,1,0,1,0
33,2,999,-0.1,-42.0,4.12,5195.8,1,0,1,0,1,0,1,0
55,2,999,-1.8,-46.2,1.299,5099.1,6,0,5,0,1,0,1,0
32,1,999,-0.1,-42.0,4.021,5195.8,2,1,5,0,1,1,1,0
35,1,999,-0.1,-42.0,4.153,5195.8,3,0,4,0,1,0,1,0
46,1,999,1.4,-36.1,4.965,5228.1,3,0,3,0,0,0,1,0
60,1,999,1.4,-41.8,4.96,5228.1,6,0,5,0,1,0,0,0
39,2,999,-1.8,-47.1,1.405,5099.1,1,2,2,0,0,0,1,0
29,2,999,-1.8,-47.1,1.405,5099.1,2,1,1,0,1,0,0,0
52,2,999,1.1,-36.4,4.857,5191.0,9,0,3,0,1,0,0,0
48,2,999,-1.8,-46.2,1.334,5099.1,9,0,3,0,0,0,1,0
49,2,999,-1.8,-47.1,1.365,5099.1,2,0,1,0,1,0,1,0
43,1,999,1.1,-36.4,4.864,5191.0,0,0,0,0,0,0,0,0
40,2,999,-0.1,-42.0,4.12,5195.8,4,0,4,0,0,0,1,0
41,3,999,1.1,-36.4,4.857,5191.0,9,0,5,0,1,0,0,0
58,1,999,-1.1,-37.5,0.884,4963.6,5,0,0,0,1,0,0,0
33,3,999,1.4,-42.7,4.96,5228.1,3,1,2,0,0,1,1,0
34,6,999,-1.8,-47.1,1.423,5099.1,8,1,5,0,1,0,0,0
53,20,999,1.4,-41.8,4.959,5228.1,3,0,3,0,1,1,0,0
51,1,999,-0.1,-42.0,4.191,5195.8,9,0,5,0,0,0,0,0
53,2,999,-1.8,-46.2,1.344,5099.1,2,1,1,0,1,0,1,0
35,4,999,1.4,-36.1,4.964,5228.1,8,0,3,0,1,0,1,0
36,1,999,-1.8,-46.2,1.264,5099.1,4,0,5,0,1,1,1,0
45,1,999,1.4,-42.7,4.957,5228.1,2,0,5,0,1,0,1,0
34,1,999,1.1,-36.4,4.86,5191.0,3,0,0,0,0,1,0,0
37,5,999,-1.8,-47.1,1.405,5099.1,3,0,1,0,1,0,1,0
30,1,999,1.4,-36.1,4.97,5228.1,2,0,5,0,0,0,1,0
36,2,999,1.4,-41.8,4.961,5228.1,2,1,5,0,1,0,0,0
50,2,999,1.1,-36.4,4.855,5191.0,3,0,0,0,1,0,0,0
41,2,999,1.1,-36.4,4.86,5191.0,3,0,2,0,0,0,0,0
24,1,999,1.4,-42.7,4.958,5228.1,2,1,1,0,1,0,1,0
27,3,999,1.4,-42.7,4.962,5228.1,0,0,1,0,1,0,1,0
38,2,999,1.4,-36.1,4.965,5228.1,2,0,5,0,1,0,1,0
26,1,999,-1.8,-46.2,1.327,5099.1,3,1,0,0,0,1,1,0
52,2,999,1.4,-36.1,4.965,5228.1,3,0,0,0,0,0,1,0
56,1,999,-1.8,-47.1,1.365,5099.1,9,0,5,0,0,1,1,0
33,3,999,-1.8,-46.2,1.291,5099.1,6,0,3,0,1,0,1,0
18,1,999,-0.1,-42.0,4.245,5195.8,10,1,1,0,0,0,0,0
42,1,999,1.1,-36.4,4.856,5191.0,4,0,3,0,0,0,0,0
50,1,999,1.4,-42.7,4.962,5228.1,4,0,5,0,0,0,1,0
45,9,999,1.4,-36.1,4.962,5228.1,2,0,5,0,1,0,1,0
59,3,999,-1.8,-46.2,1.281,5099.1,5,2,4,0,1,0,1,0
34,6,999,1.4,-41.8,4.866,5228.1,2,1,3,0,1,0,0,0
53,2,999,1.4,-42.7,4.963,5228.1,6,0,5,0,0,0,1,0
59,2,999,1.4,-36.1,4.965,5228.1,5,0,5,0,0,0,1,0
44,1,999,1.4,-41.8,4.96,5228.1,4,2,4,0,1,0,0,0
29,3,999,1.1,-36.4,4.858,5191.0,0,1,1,0,0,0,0,0
29,2,999,1.1,-36.4,4.859,5191.0,2,1,5,0,1,1,0,0
39,1,999,1.1,-36.4,4.857,5191.0,6,0,5,0,1,1,0,0
36,1,999,-0.1,-42.0,4.191,5195.8,8,1,5,0,0,0,1,0
36,7,999,-1.8,-47.1,1.453,5099.1,9,0,1,0,1,0,1,0
28,1,999,1.4,-42.7,4.962,5228.1,1,0,1,0,0,0,1,0
37,2,999,1.4,-42.7,4.963,5228.1,2,1,5,0,1,0,1,0
88,3,999,-1.8,-50.0,1.663,5099.1,5,2,0,0,1,0,1,0
66,7,999,-1.7,-40.3,0.87,4991.6,5,0,0,0,1,0,1,0
48,1,999,1.4,-42.7,4.961,5228.1,3,0,0,0,1,0,1,0
39,2,999,1.4,-42.7,4.963,5228.1,1,0,5,0,1,0,1,0
35,1,999,1.1,-36.4,4.856,5191.0,4,2,5,0,1,1,0,0
25,1,999,1.4,-41.8,4.961,5228.1,10,1,1,0,1,0,0,0
40,2,999,1.4,-42.7,4.962,5228.1,3,0,4,0,0,0,1,0
33,5,999,-1.8,-47.1,1.405,5099.1,2,1,5,0,0,0,1,0
31,3,999,1.1,-36.4,4.864,5191.0,3,0,3,0,0,0,0,0
44,1,999,1.1,-36.4,4.857,5191.0,3,1,0,0,1,1,0,0
34,1,999,1.4,-36.1,4.964,5228.1,4,2,4,0,1,0,1,0
32,1,999,-1.8,-46.2,1.327,5099.1,2,2,1,0,1,0,1,0
42,1,999,-1.8,-47.1,1.41,5099.1,1,0,1,0,1,1,1,0
33,2,999,1.4,-36.1,4.966,5228.1,2,0,5,0,0,1,1,0
34,3,999,1.4,-36.1,4.967,5228.1,2,0,5,0,0,0,1,0
32,2,999,-3.4,-29.8,0.819,5017.5,2,1,5,0,1,1,1,0
76,1,999,-1.7,-39.8,0.702,4991.6,0,0,0,0,1,0,1,0
43,8,999,1.4,-42.7,4.968,5228.1,1,0,2,0,0,1,1,0
46,1,999,-1.1,-50.8,1.028,4963.6,3,0,4,0,0,0,1,0
